X,Y,Name,country,provincia,concello,LUGAR_E_PARROQUIA
-8.2598265,42.1144483,Castelo de Mlgaço,Portugal,Viana do Castelo,Melgaço,Senhora da Oliveira
-8.1991696,41.8668923,Castillo de Lindoso,Portugal,Viana do Castelo,Ponte da Barca,Lindoso
-8.1580889,42.0228291,Castro Laboreiro,Portugal,Viana do Castelo,Castro Laboreiro e Lamas de Mouro,Laceiras
-8.5199087,42.1192409,Restos Castelo da Torre,España,Pontevedra,Ponteareas,A Vesada
-8.8743716,41.8593793,Forte da Ínsua,Portugal,Viana do Castelo,Caminha,Entorno rural
-8.4611124,42.1168049,Porta da Inquisición,España,Pontevedra,Salvaterra de Miño,O Sueido
-8.5250637,41.9905574,Restos Castelo da Pena da Rainha,Portugal,Viana do Castelo,Monção,Abedim
-8.8564988,42.4342013,Pazo de Quintáns,España,Pontevedra,Sanxenxo,Quintáns
-7.8018502,42.1909528,Penedo da Vela,España,Ourense,Allariz,A Frieira
-8.187994,43.6182764,Ruinas militares de Frouxeira,España,A Coruña,Valdoviño,Valdoviño
-8.0712161,43.6585326,Castillo de la Concepción,España,A Coruña,Cedeira,Vilacacín
-7.5688106,43.1467196,Torre de Taboi,España,Lugo,Outeiro de Rei,Fompedriña
-7.5299753,43.1284156,Torre de Sobrada de Aguiar,España,Lugo,Outeiro de Rei,Piñeiro
-7.0252063,42.4083026,Castillo de Arnado,España,Ourense,Vilamartín de Valdeorras,Arnado
-6.9917833,42.4284794,Torre do Castro,España,Ourense,El Barco de Valdeorras,O Castro
-7.9123827,42.6704879,Casa - Fortaleza de Camba,España,Pontevedra,Rodeiro,A Portela
-8.3556443,43.329469,Parque y Pazo de Ibarrola,España,A Coruña,O Pazo do Río,A Capela
-8.1587433,42.4432286,Yacimiento medieval de Orcellón,España,Ourense,Boborás,A Teixeira
-7.976221,42.3649281,Pazo do Campo,España,Ourense,Amoeiro,Cima de Vila
-8.5508347,42.8827214,Pazo do Espiño,España,A Coruña,Santiago de Compostela,Asén
-7.788704,42.3882111,Pazo de Bouzas,España,Ourense,O Pereiro de Aguiar,Espiñedo
-8.0591083,43.4947198,Castelo de Naraío,España,A Coruña,San Sadurniño,O Castelo
-8.0910901,41.9337761,Castelo Pía da Moura,España,Ourense,Grou,Silvares
-7.834141,42.2316447,Torre de Torán,España,Ourense,Taboadela,A Seara
-7.8670514,41.8930781,Castelo da Piconha - Restos,España,Ourense,Calvos de Randín,Randín
-8.2034057,43.4212621,Batería de Redes,España,A Coruña,Ares,Redes
-7.9699232,43.0514369,Pazo de Golmar,España,A Coruña,Sobrado,Golmar
-8.938992,43.15982,Torres de Allo,España,A Coruña,Zas,O Allo
-7.085336,43.1404444,Torre de Burón,España,Lugo,A Fonsagrada,A Cruz Nova
-7.7997719,42.3726517,Castelo de Parada,España,Ourense,O Pereiro de Aguiar,Barreiros
-7.9008643,42.4506491,Pazo - Castillo de Vilamarín,España,Ourense,Vilamarín,Fondo de Vila
-7.2385147,42.3037051,Pazo da Pena Manzaneda,España,Ourense,Manzaneda,Seoane
-8.4025298,42.2600786,Rectoral de Barcia de Mera,España,Pontevedra,Covelo,O San Amaro
-7.9305967,42.7763122,Castelo de Amarante,España,Pontevedra,Antas de Ulla,Trascastro
-7.6910812,42.632473,Torre-Fuerte Da Candaira,España,Lugo,O Saviñao,Vilanova
-8.7386517,42.9075041,Pazo do Cotón,España,A Coruña,Negreira,O Cotón
-7.9906232,43.3763925,Cañón del río Eume,España,A Coruña,As Pontes de García Rodríguez,A Pereira
-7.2104906,41.8863034,Fuente dos Bucráneos de Tomonte,España,Ourense,Vilardevós,Tomonte
