X,Y,Name,country,provincia,concello,LUGAR_E_PARROQUIA
-8.4300435,42.130256426168,Petrolifos de A Coutada,España,Pontevedra,As Neves,A Rata
-8.4295446,42.130296226168,Petroglifos de Couto do Morgallón,España,Pontevedra,As Neves,A Rata
-8.4298021,42.132547926168,Petroglifos de A Cabreira,España,Pontevedra,As Neves,A Rata
-8.4912193,42.495928326168,Marco da Anta,España,Pontevedra,Cerdedo Cotobade,Trabazo
-8.1369102,42.607858526168,Castro de Doade,España,Pontevedra,Lalín,San Pedro
-8.0331758,42.714278926168,Necrópolis de Alperiz,España,Pontevedra,Lalín,A Eirixe
-8.9693051,43.190102326168,Dolmen de Dombate,España,A Coruña,Cabana de Bergantiños,A Gándara
-8.4733098,42.153404926168,Castro de Lira,España,Pontevedra,Ponteareas,Puzo
-8.8991505,42.541427426168,Illote Areoso,España,Pontevedra,A Illa de Arousa,As Aceñas
-8.4085564,42.058669926168,Castro y Capela Nossa Senhora da Assunção,Portugal,Viana do Castelo,Monção,Lopes
-8.4081301,42.056450526168,Petroglifos,Portugal,Viana do Castelo,Monção,Lopes
-8.429551,42.692182926168,Castro de Callobre,España,Pontevedra,A Estrada,Cimadevila
-8.1820718,42.202037726168,Castro de San Sebastián,España,Ourense,Crecente,Cima da Aldea
-8.0720744,43.660605026168,Castro de Sarridal,España,A Coruña,Cedeira,Vilacacín
-8.8804538,41.880817226168,Salinas romanas de O Seixal,España,Pontevedra,A Guarda,O Muíño
-8.8621723,41.938123426168,Sepulcros de Marzán,España,Pontevedra,O Calvario,Marzán
-7.6797918,43.120131726168,Penas de Rodas,España,Lugo,Outeiro de Rei,A Feira
-7.617762,43.022311226168,Altar de Adai,España,Lugo,Lugo,Ferreiros
-8.7166471,42.131446626168,Conjunto Arqueológico O Castrelo,España,Pontevedra,Gondomar,Regodagua
-8.666242,42.390143026168,Aldea prehistórica de Salcedo,España,Pontevedra,Pontevedra,Agrovello
-8.6509123,42.396984126168,Castro das Croas,España,Pontevedra,Pontevedra,Birrete
-7.605168,41.903787426168,Castro de San Millao,España,Ourense,Monterrei,A Madanela
-7.6272895,41.931402326168,Castro de A Saceda,España,Ourense,Cualedro,Lucenza
-7.6108317,41.941458626168,Yacimiento romano de Santa Marta,España,Ourense,Cualedro,Lucenza
-8.4206773,42.266501226168,Petroglifos Pé da Mula,España,Pontevedra,Mondariz,A Igrexa
-8.4810524,42.440814126168,Castro de Famelga,España,Pontevedra,Ponte Caldelas,Agualta
-8.3169039,42.315501926168,Dólmen de Rebordechán,España,Pontevedra,Covelo,Bustelo
-8.8777059,41.941803226168,Petrolifos del Alto da Campana,España,Pontevedra,O Rosal,Marzán
-8.5767744,42.102035526168,Chan da Igrexa,España,Pontevedra,A Esfarrapada,Fontán
-7.9799544,42.377628626168,Petroglifos de A Ferradura,España,Ourense,Amoeiro,Cima de Vila
-7.9788051,42.375420326168,Penedo do Raposo,España,Ourense,Amoeiro,Cima de Vila
-8.0864998,42.190907126168,Pia Da Moura,España,Ourense,Sobrado,Os Cachopos
-8.0183988,42.334106126168,Cova da Moura,España,Ourense,Xubín,Razamonde
