id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
puentes-ponte-taboada-vella-42.6795--8.2099,Ponte Taboada Vella,42.679517,-8.209943,Lalín,Pontevedra,Entorno Rural,-8.209943,42.679517,España,puentes,España,lalin-pontevedra-espana,pontevedra
puentes-puente-y-peto-de-senra-42.1068--8.3906,Puente Y Peto De Senra,42.106768,-8.390578,As Neves,Pontevedra,A Igrexa,-8.390578,42.106768,España,puentes,España,as-neves-pontevedra-espana,pontevedra
puentes-ponte-acueducto-de-leira-42.638--8.4293,Ponte Acueducto De Leira,42.6379941,-8.429277,A Estrada,Pontevedra,Carracedo,-8.429277,42.6379941,España,puentes,España,a-estrada-pontevedra-espana,pontevedra
puentes-paso-de-montouto-42.2336--8.0763,Paso De Montouto,42.2335857,-8.0762869,Cartelle,Ourense,Entorno Rural,-8.0762869,42.2335857,España,puentes,España,cartelle-ourense-espana,ourense
puentes-ponte-de-san-xoan-42.1198--8.2958,Ponte De San Xoán,42.11982,-8.29581,Arbo,Pontevedra,O Coto De Mourentán,-8.29581,42.11982,España,puentes,España,arbo-pontevedra-espana,pontevedra
puentes-puente-de-fillaboa-42.0845--8.5183,Puente De Fillaboa,42.084471,-8.518336,Salvaterra De Miño,Pontevedra,Fillaboa,-8.518336,42.084471,España,puentes,España,salvaterra-de-mino-pontevedra-espana,pontevedra
puentes-puente-romano-42.2824--8.4051,Puente Romano,42.282423,-8.405134,Covelo,Pontevedra,Os Oleiros,-8.405134,42.282423,España,puentes,España,covelo-pontevedra-espana,pontevedra
puentes-puente-de-francos-42.8157--8.6269,Puente De Francos,42.81568,-8.626877,Teo,A Coruña,Rúa De Francos,-8.626877,42.81568,España,puentes,España,teo-a-coruna-espana,a-coruna
puentes-puente-de-portafurado-42.2644--8.3984,Puente De Portafurado,42.264445,-8.398423,Covelo,Pontevedra,O San Amaro,-8.398423,42.264445,España,puentes,España,covelo-pontevedra-espana,pontevedra
puentes-puente-de-fofe-42.2803--8.3368,Puente De Fofe,42.280254,-8.336795,Covelo,Pontevedra,Entorno Rural,-8.336795,42.280254,España,puentes,España,covelo-pontevedra-espana,pontevedra
puentes-puente-de-cernadela-42.2396--8.4483,Puente De Cernadela,42.23958,-8.448259,Mondariz,Pontevedra,O Perrazo,-8.448259,42.23958,España,puentes,España,mondariz-pontevedra-espana,pontevedra
puentes-puente-pineiro-42.2847--8.3824,Puente Piñeiro,42.284699,-8.382409,Covelo,Pontevedra,O Zacalledo,-8.382409,42.284699,España,puentes,España,covelo-pontevedra-espana,pontevedra
puentes-puente-medieval-desaparecido-42.2668--8.2049,Puente Medieval Desaparecido,42.266756,-8.204903,Melón,Ourense,Melón,-8.204903,42.266756,España,puentes,España,melon-ourense-espana,ourense
puentes-ponte-borela-42.4431--8.5294,Ponte Borela,42.443127,-8.5293753,Cerdedo Cotobade,Pontevedra,A Ponte Borela,-8.5293753,42.443127,España,puentes,España,cerdedo-cotobade-pontevedra-espana,pontevedra
puentes-a-ponte-vella-42.523--7.5146,A Ponte Vella,42.522965,-7.514602,Monforte De Lemos,Lugo,Entorno Rural,-7.514602,42.522965,España,puentes,España,monforte-de-lemos-lugo-espana,lugo
puentes-puente-de-san-alberte-43.1721--7.793,Puente De San Alberte,43.17211,-7.79303,Guitiriz,Lugo,San Alberte,-7.79303,43.17211,España,puentes,España,guitiriz-lugo-espana,lugo
puentes-ponte-do-galineiro-42.9639--7.4391,Ponte Do Galiñeiro,42.963948,-7.439054,Corgo,Lugo,Pedrafita,-7.439054,42.963948,España,puentes,España,corgo-lugo-espana,lugo
puentes-ponte-edrada-42.3275--7.5431,Ponte Edrada,42.327539,-7.543134,Montederramo,Ourense,Vilariño Pequeno,-7.543134,42.327539,España,puentes,España,montederramo-ourense-espana,ourense
puentes-arco-da-condesa-acueducto-42.281--8.8126,Arco Da Condesa - Acueducto,42.280983,-8.812559,Cangas,Pontevedra,San Cibrán,-8.812559,42.280983,España,puentes,España,cangas-pontevedra-espana,pontevedra
puentes-ponte-de-castrelos-42.2121--8.7339,Ponte De Castrelos,42.212143,-8.7339,Vigo,Pontevedra,A Telleira,-8.7339,42.212143,España,puentes,España,vigo-pontevedra-espana,pontevedra
puentes-a-ponte-42.2788--8.8146,A Ponte,42.278817,-8.814635,Cangas De Morrazo,Pontevedra,San Cibrán,-8.814635,42.278817,España,puentes,España,cangas-de-morrazo-pontevedra-espana,pontevedra
puentes-ponte-navea-42.3488--7.2894,Ponte Navea,42.348774,-7.289409,A Pobra De Trives,Ourense,A Ponte,-7.289409,42.348774,España,puentes,España,a-pobra-de-trives-ourense-espana,ourense
puentes-ponte-de-sardoma-42.219--8.7159,Ponte De Sárdoma,42.219016,-8.715942,Vigo,Pontevedra,A Laxe,-8.715942,42.219016,España,puentes,España,vigo-pontevedra-espana,pontevedra
puentes-ponte-do-piago-42.3557--7.2859,Ponte Do Piago,42.355679,-7.285894,A Pobra De Trives,Ourense,O Reboledo,-7.285894,42.355679,España,puentes,España,a-pobra-de-trives-ourense-espana,ourense
puentes-ponte-do-couso-42.4576--8.6065,Ponte Do Couso,42.457641,-8.606507,Pontevedra,Pontevedra,O Couso,-8.606507,42.457641,España,puentes,España,pontevedra-pontevedra-espana,pontevedra
puentes-pasos-de-tatin-42.2421--8.4257,Pasos De Tatín,42.24207,-8.425742,Mondariz,Pontevedra,Outerelo,-8.425742,42.24207,España,puentes,España,mondariz-pontevedra-espana,pontevedra
puentes-puente-do-rio-sieira-42.6456--9.0282,Puente Do Río Sieira,42.645583,-9.028224,O Porto Do Son,A Coruña,A Coviña,-9.028224,42.645583,España,puentes,España,o-porto-do-son-a-coruna-espana,a-coruna
puentes-pasos-de-lourido-42.2578--8.3882,Pasos De Lourido,42.257816,-8.388188,Covelo,Pontevedra,Redondo,-8.388188,42.257816,España,puentes,España,covelo-pontevedra-espana,pontevedra
puentes-ponte-de-rande-42.2876--8.6607,Ponte De Rande,42.28758,-8.660696,Moaña,Pontevedra,Entorno Rural,-8.660696,42.28758,España,puentes,España,moana-pontevedra-espana,pontevedra
puentes-puente-de-san-fiz-42.4085--7.9807,Puente De San Fiz,42.408461,-7.980735,Maside,Ourense,San Fiz,-7.980735,42.408461,España,puentes,España,maside-ourense-espana,ourense
puentes-ponte-romana-de-ourense-42.345--7.8689,Ponte Romana De Ourense,42.345045,-7.868918,Ourense,Ourense,A Ponte,-7.868918,42.345045,España,puentes,España,ourense-ourense-espana,ourense
puentes-ponte-pardellas-42.2877--8.3029,Ponte Pardellas,42.287693,-8.302927,Covelo,Pontevedra,As Covilloas,-8.302927,42.287693,España,puentes,España,covelo-pontevedra-espana,pontevedra
puentes-puente-de-la-ramallosa-42.1156--8.8125,Puente De La Ramallosa,42.115588,-8.812529,Baiona,Pontevedra,Entorno Rural,-8.812529,42.115588,España,puentes,España,baiona-pontevedra-espana,pontevedra
puentes-puente-rio-bermana-42.6059--8.6452,Puente Río Bermaña,42.605905,-8.645151,Caldas De Reis,Pontevedra,Entorno Rural,-8.645151,42.605905,España,puentes,España,caldas-de-reis-pontevedra-espana,pontevedra
puentes-puente-de-vilanova-42.1926--7.8028,Puente De Vilanova,42.192566,-7.802814,Allariz,Ourense,A Frieira,-7.802814,42.192566,España,puentes,España,allariz-ourense-espana,ourense
puentes-puente-de-portomarin-42.8051--7.6169,Puente De Portomarín,42.805106,-7.616937,Portomarín,Lugo,Barreiro,-7.616937,42.805106,España,puentes,España,portomarin-lugo-espana,lugo
puentes-puente-de-comboa-42.3433--8.5689,Puente De Comboa,42.343322,-8.568875,O Rial,Pontevedra,Romariz,-8.568875,42.343322,España,puentes,España,o-rial-pontevedra-espana,pontevedra
puentes-ponte-de-caaveiro-43.4179--8.068,Ponte De Caaveiro,43.417872,-8.067973,A Capela,A Coruña,Entorno Rural,-8.067973,43.417872,España,puentes,España,a-capela-a-coruna-espana,a-coruna
puentes-ponte-da-veiga-42.0565--8.6342,Ponte Da Veiga,42.056487,-8.63425,Tuy,Pontevedra,San Bartolomeu,-8.63425,42.056487,España,puentes,España,tuy-pontevedra-espana,pontevedra
puentes-pasos-da-fraga-42.3929--8.4643,Pasos Da Fraga,42.392938,-8.4643,Ponte Caldelas,Pontevedra,Fraga,-8.4643,42.392938,España,puentes,España,ponte-caldelas-pontevedra-espana,pontevedra
puentes-ponte-freixo-42.2005--7.9703,Ponte Freixo,42.200468,-7.970274,Celanova,Ourense,Entorno Rural,-7.970274,42.200468,España,puentes,España,celanova-ourense-espana,ourense
