id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
otros-igrexa-de-santa-maria-a-nova-museo-das-laudas-gremiais-42.7835--8.8859,Igrexa De Santa María A Nova - Museo Das Laudas Gremiais,42.7834823,-8.8859425,Noia,A Coruña,A Pedrachán,-8.8859425,42.7834823,España,otros,España,noia-a-coruna-espana,a-coruna
otros-redes-43.4243--8.2038,Redes,43.4242569,-8.203835,Ares,A Coruña,Redes,-8.203835,43.4242569,España,otros,España,ares-a-coruna-espana,a-coruna
otros-ruinas-antiguo-hospital-de-peregrinos-42.0067--8.7304,Ruinas Antiguo Hospital De Peregrinos,42.0067374,-8.7304096,Tomiño,Pontevedra,O Hospital,-8.7304096,42.0067374,España,otros,España,tomino-pontevedra-espana,pontevedra
otros-esculturas-pepe-de-barrio-42.2786--6.966,Esculturas Pepe De Barrio,42.2786163,-6.9659847,La Vega,Ourense,Espiño,-6.9659847,42.2786163,España,otros,España,la-vega-ourense-espana,ourense
otros-central-del-tambre-42.8367--8.8497,Central Del Tambre,42.8366692,-8.8496709,Noia,A Coruña,O Tambre,-8.8496709,42.8366692,España,otros,España,noia-a-coruna-espana,a-coruna
otros-viviendas-ferroviarias-venda-da-capela-42.0692--7.2348,Viviendas Ferroviarias Venda Da Capela,42.069167,-7.2347911,Vilariño De Conso,Ourense,A Venda Da Capela,-7.2347911,42.069167,España,otros,España,vilarino-de-conso-ourense-espana,ourense
otros-murales-de-xai-oscar-42.1012--8.6347,Murales De Xai Oscar,42.1012019,-8.6346743,Porriño,Pontevedra,O Cerquido,-8.6346743,42.1012019,España,otros,España,porrino-pontevedra-espana,pontevedra
otros-aldea-abandonada-de-a-chaira-42.4249--7.6717,Aldea Abandonada De A Chaira,42.424918,-7.6717139,Pantón,Ourense,A Chaira,-7.6717139,42.424918,España,otros,España,panton-ourense-espana,ourense
otros-cova-da-serpe-43.0931--7.9152,Cova Da Serpe,43.0931362,-7.9152451,Friol,Lugo,Pardiñeira,-7.9152451,43.0931362,España,otros,España,friol-lugo-espana,lugo
otros-capela-de-a-fornaza-43.0768--6.9544,Capela De A Fornaza,43.0768252,-6.9543794,Negueira De Muñiz,Lugo,Entorno Rural,-6.9543794,43.0768252,España,otros,España,negueira-de-muniz-lugo-espana,lugo
otros-aldea-abandonada-de-bexan-42.5845--7.7184,Aldea Abandonada De Bexán,42.5845433,-7.7184181,O Saviñao,Lugo,Bexán,-7.7184181,42.5845433,España,otros,España,o-savinao-lugo-espana,lugo
otros-forno-de-cal-de-cobres-42.2945--8.6557,Forno De Cal De Cobres,42.2944974,-8.655741,Vilaboa,Pontevedra,Entorno Rural,-8.655741,42.2944974,España,otros,España,vilaboa-pontevedra-espana,pontevedra
otros-manzaneda-42.3103--7.2346,Manzaneda,42.310337,-7.2346105,Manzaneda,Ourense,O Poboado,-7.2346105,42.310337,España,otros,España,manzaneda-ourense-espana,ourense
otros-laxedo-42.4229--8.4133,Laxedo,42.4228816,-8.4132823,A Lama,Pontevedra,Laxedo,-8.4132823,42.4228816,España,otros,España,a-lama-pontevedra-espana,pontevedra
otros-hospital-montouto-43.0952--7.144,Hospital Montouto,43.0952212,-7.1440091,A Fonsagrada,Lugo,Pedrafitelas,-7.1440091,43.0952212,España,otros,España,a-fonsagrada-lugo-espana,lugo
otros-antigua-aldea-de-aceredo-41.8954--8.1226,Antigua Aldea De Aceredo,41.8953808,-8.1225717,Lobios,Ourense,Aceredo,-8.1225717,41.8953808,España,otros,España,lobios-ourense-espana,ourense
otros-aldea-abandonada-de-sarinas-42.3376--8.1915,Aldea Abandonada De Sariñás,42.3376038,-8.1914878,Carballeda De Avia,Ourense,Sariñás,-8.1914878,42.3376038,España,otros,España,carballeda-de-avia-ourense-espana,ourense
otros-aldea-asulagada-de-albergueria-42.3065--7.0325,Aldea Asulagada De Albergueria,42.306517,-7.0325499,La Vega,Ourense,Poboado De Prada,-7.0325499,42.306517,España,otros,España,la-vega-ourense-espana,ourense
otros-minas-de-baldrei-42.2918--7.5993,Minas De Baldrei,42.2917636,-7.5992845,Maceda,Ourense,Baldrei,-7.5992845,42.2917636,España,otros,España,maceda-ourense-espana,ourense
otros-centro-etnografico-de-cervantes-42.8736--7.0616,Centro Etnográfico De Cervantes,42.8735897,-7.0616369,Cervantes,Lugo,San Román,-7.0616369,42.8735897,España,otros,España,cervantes-lugo-espana,lugo
otros-mina-de-wolframio-de-baltar-41.9446--7.7506,Mina De Wolframio De Baltar,41.944646,-7.7505906,Baltar,Ourense,Baltar,-7.7505906,41.944646,España,otros,España,baltar-ourense-espana,ourense
otros-mojon-kilometrico-de-agueira-becerra-lugo-42.8222--7.1186,"Mojón Kilometrico De Agüeira, Becerra, Lugo",42.8222281,-7.1186474,Becerreá,Lugo,O Marco,-7.1186474,42.8222281,España,otros,España,becerrea-lugo-espana,lugo
