id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
playas_genericas-playa-de-o-medio-42.2481--8.792,Playa De O Medio,42.2481369,-8.7920451,Cangas,Pontevedra,Balea,-8.7920451,42.2481369,España,playas_genericas,España,cangas-pontevedra-espana,pontevedra
playas_genericas-playa-fluvial-de-vilarello-42.7061--8.7055,Playa Fluvial De Vilarello,42.706068,-8.705507,Valga,A Coruña,Laxes,-8.705507,42.706068,España,playas_genericas,España,valga-a-coruna-espana,a-coruna
playas_genericas-playa-fluvial-de-porto-maior-42.0736--8.4276,Playa Fluvial De Porto Maior,42.073647,-8.427625,As Neves,Pontevedra,Paredes,-8.427625,42.073647,España,playas_genericas,España,as-neves-pontevedra-espana,pontevedra
playas_genericas-playa-de-areamilla-42.2497--8.7944,Playa De Areamilla,42.2496776,-8.7943625,Cangas,Pontevedra,Balea,-8.7943625,42.2496776,España,playas_genericas,España,cangas-pontevedra-espana,pontevedra
playas_genericas-playa-fluvial-de-arbo-42.1077--8.2981,Playa Fluvial De Arbo,42.107719,-8.298143,O Pazo,Pontevedra,A Estación,-8.298143,42.107719,España,playas_genericas,España,o-pazo-pontevedra-espana,pontevedra
playas_genericas-playa-fluvial-de-mondariz-balneario-42.2281--8.4702,Playa Fluvial De Mondariz Balneario,42.228088,-8.470191,Mondariz Balneario,Pontevedra,Troncoso,-8.470191,42.228088,España,playas_genericas,España,mondariz-balneario-pontevedra-espana,pontevedra
playas_genericas-playa-fluvial-de-maceira-42.2712--8.3526,Playa Fluvial De Maceira,42.27116,-8.352633,Covelo,Pontevedra,O Zacalledo,-8.352633,42.27116,España,playas_genericas,España,covelo-pontevedra-espana,pontevedra
playas_genericas-playa-de-sela-42.0907--8.3549,Playa De Sela,42.090715,-8.354888,Arbo,Pontevedra,A Granxa,-8.354888,42.090715,España,playas_genericas,España,arbo-pontevedra-espana,pontevedra
playas_genericas-playa-fluvial-de-mourentan-42.1201--8.2954,Playa Fluvial De Mourentán,42.120075,-8.295397,Arbo,Pontevedra,O Coto De Mourentán,-8.295397,42.120075,España,playas_genericas,España,arbo-pontevedra-espana,pontevedra
playas_genericas-pozas-de-melon-42.2676--8.2069,Pozas De Melón,42.267576,-8.206867,Melón,Ourense,Melón,-8.206867,42.267576,España,playas_genericas,España,melon-ourense-espana,ourense
playas_genericas-playa-de-montalvo-42.3968--8.8484,Playa De Montalvo,42.396834,-8.84839,Sanxenxo,Pontevedra,Arra,-8.84839,42.396834,España,playas_genericas,España,sanxenxo-pontevedra-espana,pontevedra
playas_genericas-playa-fluvial-de-a-freixa-42.1879--8.5143,Playa Fluvial De A Freixa,42.187942,-8.514305,Ponteareas,Pontevedra,A Freixa,-8.514305,42.187942,España,playas_genericas,España,ponteareas-pontevedra-espana,pontevedra
playas_genericas-pozas-de-mougas-42.0606--8.8613,Pozas De Mougás,42.060589,-8.861331,Oia,Pontevedra,A Cova,-8.861331,42.060589,España,playas_genericas,España,oia-pontevedra-espana,pontevedra
playas_genericas-banos-del-rio-caldo-41.8625--8.1068,Baños Del Río Caldo,41.862477,-8.106792,Lobios,Ourense,Os Baños,-8.106792,41.862477,España,playas_genericas,España,lobios-ourense-espana,ourense
playas_genericas-playa-fluvial-de-prados-42.3873--8.3653,Playa Fluvial De Prados,42.387319,-8.36529,A Lama,Pontevedra,Grifa,-8.36529,42.387319,España,playas_genericas,España,a-lama-pontevedra-espana,pontevedra
playas_genericas-playa-de-a-calzada-42.3913--8.4915,Playa De A Calzada,42.391259,-8.491538,Ponte Caldelas,Pontevedra,Caldelas,-8.491538,42.391259,España,playas_genericas,España,ponte-caldelas-pontevedra-espana,pontevedra
playas_genericas-playa-da-mexilloeira-42.4753--8.9084,Playa Da Mexilloeira,42.475266,-8.908351,O Grove,Pontevedra,A Torre,-8.908351,42.475266,España,playas_genericas,España,o-grove-pontevedra-espana,pontevedra
playas_genericas-area-recreativa-da-peneda-42.7869--7.8439,Area Recreativa Da Peneda,42.786913,-7.843895,Monterroso,Lugo,As Castedas,-7.843895,42.786913,España,playas_genericas,España,monterroso-lugo-espana,lugo
playas_genericas-playa-de-valcovo-43.3155--8.5332,Playa De Valcovo,43.315483,-8.53318,Arteixo,A Coruña,A Ponte,-8.53318,43.315483,España,playas_genericas,España,arteixo-a-coruna-espana,a-coruna
playas_genericas-praia-das-furnas-42.6488--9.0363,Praia Das Furnas,42.648765,-9.036298,O Porto Do Son,A Coruña,O Carrapatal,-9.036298,42.648765,España,playas_genericas,España,o-porto-do-son-a-coruna-espana,a-coruna
playas_genericas-praia-da-lanzada-42.4492--8.8775,Praia Da Lanzada,42.449175,-8.877468,O Grove,Pontevedra,San Vicente Do Grove,-8.877468,42.449175,España,playas_genericas,España,o-grove-pontevedra-espana,pontevedra
playas_genericas-area-recreativa-de-freas-42.4944--7.9837,Area Recreativa De Freás,42.49439,-7.983734,Piñor,Ourense,Fréas Da Canda,-7.983734,42.49439,España,playas_genericas,España,pinor-ourense-espana,ourense
playas_genericas-playa-dos-frades-42.1257--8.8519,Playa Dos Frades,42.125713,-8.851869,Baiona,Pontevedra,A Anunciada,-8.851869,42.125713,España,playas_genericas,España,baiona-pontevedra-espana,pontevedra
playas_genericas-playa-de-a-ribeira-42.1215--8.849,Playa De A Ribeira,42.121543,-8.849047,Baiona,Pontevedra,A Anunciada,-8.849047,42.121543,España,playas_genericas,España,baiona-pontevedra-espana,pontevedra
playas_genericas-playa-ladeira-42.1133--8.8293,Playa Ladeira,42.113251,-8.829317,Baiona,Pontevedra,As Areas,-8.829317,42.113251,España,playas_genericas,España,baiona-pontevedra-espana,pontevedra
playas_genericas-playa-de-a-concheira-42.1226--8.8518,Playa De A Concheira,42.12256,-8.851815,Baiona,Pontevedra,A Anunciada,-8.851815,42.12256,España,playas_genericas,España,baiona-pontevedra-espana,pontevedra
playas_genericas-playa-barbeira-42.1238--8.8484,Playa Barbeira,42.123787,-8.848414,Baiona,Pontevedra,A Anunciada,-8.848414,42.123787,España,playas_genericas,España,baiona-pontevedra-espana,pontevedra
playas_genericas-playa-de-santa-marta-42.1146--8.8385,Playa De Santa Marta,42.114588,-8.838501,Baiona,Pontevedra,O Burgo,-8.838501,42.114588,España,playas_genericas,España,baiona-pontevedra-espana,pontevedra
playas_genericas-playa-do-baluarte-42.1992--8.7888,Playa Do Baluarte,42.199196,-8.788784,Vigo,Pontevedra,A Silveira,-8.788784,42.199196,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-o-portino-42.168--8.8164,Playa O Portiño,42.167984,-8.8164,Vigo,Pontevedra,O Portiño,-8.8164,42.167984,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-a-madorra-42.1457--8.826,Playa A Madorra,42.145667,-8.82597,Nigrán,Pontevedra,A Madorra,-8.82597,42.145667,España,playas_genericas,España,nigran-pontevedra-espana,pontevedra
playas_genericas-playa-america-42.1296--8.8195,Playa América,42.12958,-8.819468,Nigrán,Pontevedra,A Praia América,-8.819468,42.12958,España,playas_genericas,España,nigran-pontevedra-espana,pontevedra
playas_genericas-playa-panxon-42.1408--8.82,Playa Panxón,42.140814,-8.819962,Nigrán,Pontevedra,Gaifar,-8.819962,42.140814,España,playas_genericas,España,nigran-pontevedra-espana,pontevedra
playas_genericas-playa-patos-42.1545--8.8256,Playa Patos,42.154528,-8.825583,Nigrán,Pontevedra,Patos,-8.825583,42.154528,España,playas_genericas,España,nigran-pontevedra-espana,pontevedra
playas_genericas-playa-as-canas-42.1589--8.8202,Playa As Canas,42.158934,-8.82024,Nigrán,Pontevedra,O Rial,-8.82024,42.158934,España,playas_genericas,España,nigran-pontevedra-espana,pontevedra
playas_genericas-playa-do-vao-42.1977--8.7936,Playa Do Vao,42.197654,-8.793612,Vigo,Pontevedra,Fontenla,-8.793612,42.197654,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-dos-muinos-do-fortinon-42.1747--8.8142,Playa Dos Muíños Do Fortiñón,42.174695,-8.814211,Vigo,Pontevedra,O Fortiñón,-8.814211,42.174695,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-de-canido-42.1942--8.797,Playa De Canido,42.194188,-8.797023,Vigo,Pontevedra,Canido,-8.797023,42.194188,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-de-areabrava-42.2914--8.844,Playa De Areabrava,42.291406,-8.844037,Cangas De Morrazo,Pontevedra,Vilanova,-8.844037,42.291406,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-do-serral-42.1969--8.7958,Playa Do Serral,42.196938,-8.7958,Vigo,Pontevedra,Fontenla,-8.7958,42.196938,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-da-foz-42.2036--8.7808,Playa Da Foz,42.203631,-8.780801,Vigo,Pontevedra,A Silveira,-8.780801,42.203631,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-de-samil-42.2098--8.7762,Playa De Samil,42.209845,-8.776166,Vigo,Pontevedra,As Pertegueiras,-8.776166,42.209845,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-da-fontaina-42.1997--8.7865,Playa Da Fontaíña,42.19972,-8.786488,Vigo,Pontevedra,A Silveira,-8.786488,42.19972,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-das-fontes-42.2226--8.7729,Playa Das Fontes,42.222591,-8.772905,Vigo,Pontevedra,As Fontes,-8.772905,42.222591,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-do-cocho-das-dornas-42.2183--8.7772,Playa Do Cocho Das Dornas,42.218332,-8.777153,Vigo,Pontevedra,As Pertegueiras,-8.777153,42.218332,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-o-cocho-42.2242--8.7691,Playa O Cocho,42.224164,-8.76915,Vigo,Pontevedra,O Muíño Do Vento,-8.76915,42.224164,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-da-espedrigada-42.2194--8.777,Playa Da Espedrigada,42.219428,-8.776982,Vigo,Pontevedra,As Fontes,-8.776982,42.219428,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-de-santa-baia-42.2231--8.7672,Playa De Santa Baia,42.223051,-8.76724,Vigo,Pontevedra,O Castañal,-8.76724,42.223051,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-playa-de-baldaio-43.2986--8.6802,Playa De Baldaio,43.298569,-8.680246,Carballo,A Coruña,Os Vilares,-8.680246,43.298569,España,playas_genericas,España,carballo-a-coruna-espana,a-coruna
playas_genericas-playa-do-portal-42.3028--8.8516,Playa Do Portal,42.30277,-8.851601,Cangas De Morrazo,Pontevedra,Couso,-8.851601,42.30277,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-carril-42.2233--8.7639,Playa De Carril,42.223322,-8.763936,Vigo,Pontevedra,Roade,-8.763936,42.223322,España,playas_genericas,España,vigo-pontevedra-espana,pontevedra
playas_genericas-area-recreativa-de-valga-42.6983--8.6479,Area Recreativa De Valga,42.698294,-8.647884,Ponte Valga,Pontevedra,Paredes,-8.647884,42.698294,España,playas_genericas,España,ponte-valga-pontevedra-espana,pontevedra
playas_genericas-playa-de-sabon-43.3282--8.5072,Playa De Sabón,43.328178,-8.507159,Arteixo,A Coruña,Sabón,-8.507159,43.328178,España,playas_genericas,España,arteixo-a-coruna-espana,a-coruna
playas_genericas-playa-de-ber-43.3972--8.2115,Playa De Ber,43.397165,-8.211511,Puentedeume,A Coruña,Ber,-8.211511,43.397165,España,playas_genericas,España,puentedeume-a-coruna-espana,a-coruna
playas_genericas-playa-de-san-cibran-42.2798--8.8177,Playa De San Cibrán,42.27977,-8.817666,Cangas De Morrazo,Pontevedra,San Cibrán,-8.817666,42.27977,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-do-couso-42.3061--8.854,Playa Do Couso,42.306134,-8.853993,Cangas De Morrazo,Pontevedra,Couso,-8.853993,42.306134,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-pipin-42.2872--8.8375,Playa De Pipín,42.287151,-8.837514,Cangas De Morrazo,Pontevedra,Pinténs,-8.837514,42.287151,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-san-xian-42.2862--8.8362,Playa De San Xian,42.286199,-8.836248,Cangas De Morrazo,Pontevedra,Pinténs,-8.836248,42.286199,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-alada-42.2976--8.8476,Playa De Alada,42.297627,-8.847642,Cangas De Morrazo,Pontevedra,Rabáns,-8.847642,42.297627,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-cala-de-punta-corveira-42.291--8.8389,Cala De Punta Corveira,42.291009,-8.838909,Cangas De Morrazo,Pontevedra,Vilanova,-8.838909,42.291009,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-castineiras-42.2882--8.8383,Playa De Castiñeiras,42.288231,-8.838286,Cangas De Morrazo,Pontevedra,Pinténs,-8.838286,42.288231,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-pintens-42.2841--8.8336,Playa De Pinténs,42.284104,-8.833566,Cangas De Morrazo,Pontevedra,Casas Do Falcón,-8.833566,42.284104,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-francon-42.291--8.8198,Playa De Francón,42.290993,-8.819768,Cangas De Morrazo,Pontevedra,Rozavales,-8.819768,42.290993,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-santa-comba-43.5557--8.2905,Playa De Santa Comba,43.555671,-8.290472,Ferrol,A Coruña,As Pozas,-8.290472,43.555671,España,playas_genericas,España,ferrol-a-coruna-espana,a-coruna
playas_genericas-playa-de-areacova-42.2878--8.8211,Playa De Areacova,42.287771,-8.821077,Cangas De Morrazo,Pontevedra,San Cibrán,-8.821077,42.287771,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-arneles-42.2775--8.8293,Playa De Arneles,42.277531,-8.829339,Cangas De Morrazo,Pontevedra,Arneles,-8.829339,42.277531,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-menduina-42.2955--8.8206,Playa De Menduíña,42.295532,-8.820562,Cangas De Morrazo,Pontevedra,Os Carballiños,-8.820562,42.295532,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-vilarino-42.2756--8.8206,Playa De Vilariño,42.275562,-8.820605,Cangas De Morrazo,Pontevedra,A Coitivada,-8.820605,42.275562,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-vino-42.26--8.8447,Playa De Viñó,42.260033,-8.844681,Cangas De Morrazo,Pontevedra,Viñó,-8.844681,42.260033,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-dos-picos-42.2784--8.8176,Playa Dos Picos,42.278388,-8.81758,Cangas De Morrazo,Pontevedra,A Lontreira,-8.81758,42.278388,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-santa-marta-42.2584--8.8102,Playa De Santa Marta,42.258381,-8.810177,Cangas,Pontevedra,O Cunchido,-8.810177,42.258381,España,playas_genericas,España,cangas-pontevedra-espana,pontevedra
playas_genericas-playa-de-melide-42.2514--8.8665,Playa De Melide,42.251409,-8.866525,Cangas De Morrazo,Pontevedra,Entorno Rural,-8.866525,42.251409,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
playas_genericas-playa-de-barra-42.2612--8.8515,Playa De Barra,42.261176,-8.851461,Cangas De Morrazo,Pontevedra,Entorno Rural,-8.851461,42.261176,España,playas_genericas,España,cangas-de-morrazo-pontevedra-espana,pontevedra
