id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
construccion_tradicional-o-banino-de-loimil-42.7472--8.3668,O Bañiño De Loimil,42.747215026168,-8.366832,A Estrada,Pontevedra,Vendexa,-8.366832,42.747215026168,España,construccion_tradicional,España,a-estrada-pontevedra-espana,pontevedra
construccion_tradicional-molinos-de-mouriscados-42.1945--8.4084,Molinos De Mouriscados,42.194474426168,-8.4083819,Mondariz,Pontevedra,Fontebalán,-8.4083819,42.194474426168,España,construccion_tradicional,España,mondariz-pontevedra-espana,pontevedra
construccion_tradicional-fuente-de-troncoso-42.2263--8.4756,Fuente De Troncoso,42.226333026168,-8.475598,Mondariz Balneario,Pontevedra,Troncoso,-8.475598,42.226333026168,España,construccion_tradicional,España,mondariz-balneario-pontevedra-espana,pontevedra
construccion_tradicional-senda-verde-de-baina-42.1007--8.8463,Senda Verde De Baíña,42.100690226168,-8.8463008,Baiona,Pontevedra,Os Eidos,-8.8463008,42.100690226168,España,construccion_tradicional,España,baiona-pontevedra-espana,pontevedra
construccion_tradicional-casa-da-neve-do-campo-do-eirado-42.3514--7.6284,Casa Da Neve Do Campo Do Eirado,42.351448026168,-7.628407,Parada De Sil,Ourense,O Couto,-7.628407,42.351448026168,España,construccion_tradicional,España,parada-de-sil-ourense-espana,ourense
construccion_tradicional-o-puxedo-41.8985--8.036,O Puxedo,41.898467926168,-8.0359626,Lobios,Ourense,O Puxedo,-8.0359626,41.898467926168,España,construccion_tradicional,España,lobios-ourense-espana,ourense
construccion_tradicional-neveiro-da-meda-42.3536--7.6285,Neveiro Da Meda,42.353614026168,-7.628487,Parada De Sil,Ourense,O Couto,-7.628487,42.353614026168,España,construccion_tradicional,España,parada-de-sil-ourense-espana,ourense
construccion_tradicional-forxa-do-martin-42.4281--8.4444,Forxa Do Martín,42.428121026168,-8.44435,Cerdedo Cotobade,Pontevedra,A Godela,-8.44435,42.428121026168,España,construccion_tradicional,España,cerdedo-cotobade-pontevedra-espana,pontevedra
construccion_tradicional-peto-da-goleda-42.4284--8.4438,Peto Da Goleda,42.428386026168,-8.443825,Cerdedo Cotobade,Pontevedra,A Godela,-8.443825,42.428386026168,España,construccion_tradicional,España,cerdedo-cotobade-pontevedra-espana,pontevedra
construccion_tradicional-fuente-de-a-gandara-42.2266--8.4656,Fuente De A Gándara,42.226587026168,-8.465567,Mondariz Balneario,Pontevedra,O Pazo,-8.465567,42.226587026168,España,construccion_tradicional,España,mondariz-balneario-pontevedra-espana,pontevedra
construccion_tradicional-esculturas-de-redondelo-42.0875--8.4268,Esculturas De Redondelo,42.087455026168,-8.426793,As Neves,Pontevedra,Redondelo,-8.426793,42.087455026168,España,construccion_tradicional,España,as-neves-pontevedra-espana,pontevedra
construccion_tradicional-paseo-fluvial-del-xabrina-42.2285--8.4678,Paseo Fluvial Del Xabriña,42.228454026168,-8.467766,Mondariz Balneario,Pontevedra,Troncoso,-8.467766,42.228454026168,España,construccion_tradicional,España,mondariz-balneario-pontevedra-espana,pontevedra
construccion_tradicional-cruceiro-de-san-cibran-de-ribarteme-42.1075--8.3863,Cruceiro De San Cibrán De Ribarteme,42.107464026168,-8.386329,As Neves,Pontevedra,Barro,-8.386329,42.107464026168,España,construccion_tradicional,España,as-neves-pontevedra-espana,pontevedra
construccion_tradicional-horreo-de-arano-42.6943--8.8013,Horreo De Araño,42.694292026168,-8.801287,Rianxo,A Coruña,O Agro Da Moa,-8.801287,42.694292026168,España,construccion_tradicional,España,rianxo-a-coruna-espana,a-coruna
construccion_tradicional-muinos-do-estea-42.1726--8.798,Muíños Do Estea,42.172620026168,-8.798029,Vigo,Pontevedra,Desteriz,-8.798029,42.172620026168,España,construccion_tradicional,España,vigo-pontevedra-espana,pontevedra
construccion_tradicional-muino-de-bergana-42.1332--8.3978,Muíño De Bergaña,42.133184026168,-8.397756,As Neves,Pontevedra,Rubial,-8.397756,42.133184026168,España,construccion_tradicional,España,as-neves-pontevedra-espana,pontevedra
construccion_tradicional-muinos-do-picon-41.9626--8.8387,Muiños Do Picón,41.962613026168,-8.838737,O Rosal,Pontevedra,Lugar De Alvino,-8.838737,41.962613026168,España,construccion_tradicional,España,o-rosal-pontevedra-espana,pontevedra
construccion_tradicional-manantial-de-sela-42.0907--8.3554,Manantial De Sela,42.090659026168,-8.355371,Arbo,Pontevedra,A Granxa,-8.355371,42.090659026168,España,construccion_tradicional,España,arbo-pontevedra-espana,pontevedra
