id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
castillos-castelo-pia-da-moura-41.9338--8.0911,Castelo Pía Da Moura,41.9337761,-8.0910901,Grou,Ourense,Silvares,-8.0910901,41.9337761,España,castillos,España,grou-ourense-espana,ourense
castillos-torre-de-toran-42.2316--7.8341,Torre De Torán,42.2316447,-7.834141,Taboadela,Ourense,A Seara,-7.834141,42.2316447,España,castillos,España,taboadela-ourense-espana,ourense
castillos-castelo-da-piconha-restos-41.8931--7.8671,Castelo Da Piconha - Restos,41.8930781,-7.8670514,Calvos De Randín,Ourense,Randín,-7.8670514,41.8930781,España,castillos,España,calvos-de-randin-ourense-espana,ourense
castillos-bateria-de-redes-43.4213--8.2034,Batería De Redes,43.4212621,-8.2034057,Ares,A Coruña,Redes,-8.2034057,43.4212621,España,castillos,España,ares-a-coruna-espana,a-coruna
castillos-pazo-de-golmar-43.0514--7.9699,Pazo De Golmar,43.0514369,-7.9699232,Sobrado,A Coruña,Golmar,-7.9699232,43.0514369,España,castillos,España,sobrado-a-coruna-espana,a-coruna
castillos-torres-de-allo-43.1598--8.939,Torres De Allo,43.15982,-8.938992,Zas,A Coruña,O Allo,-8.938992,43.15982,España,castillos,España,zas-a-coruna-espana,a-coruna
castillos-torre-de-buron-43.1404--7.0853,Torre De Burón,43.1404444,-7.085336,A Fonsagrada,Lugo,A Cruz Nova,-7.085336,43.1404444,España,castillos,España,a-fonsagrada-lugo-espana,lugo
castillos-castelo-de-parada-42.3727--7.7998,Castelo De Parada,42.3726517,-7.7997719,O Pereiro De Aguiar,Ourense,Barreiros,-7.7997719,42.3726517,España,castillos,España,o-pereiro-de-aguiar-ourense-espana,ourense
castillos-pazo-castillo-de-vilamarin-42.4506--7.9009,Pazo - Castillo De Vilamarín,42.4506491,-7.9008643,Vilamarín,Ourense,Fondo De Vila,-7.9008643,42.4506491,España,castillos,España,vilamarin-ourense-espana,ourense
castillos-pazo-da-pena-manzaneda-42.3037--7.2385,Pazo Da Pena Manzaneda,42.3037051,-7.2385147,Manzaneda,Ourense,Seoane,-7.2385147,42.3037051,España,castillos,España,manzaneda-ourense-espana,ourense
castillos-rectoral-de-barcia-de-mera-42.2601--8.4025,Rectoral De Barcia De Mera,42.2600786,-8.4025298,Covelo,Pontevedra,O San Amaro,-8.4025298,42.2600786,España,castillos,España,covelo-pontevedra-espana,pontevedra
castillos-castelo-de-amarante-42.7763--7.9306,Castelo De Amarante,42.7763122,-7.9305967,Antas De Ulla,Pontevedra,Trascastro,-7.9305967,42.7763122,España,castillos,España,antas-de-ulla-pontevedra-espana,pontevedra
castillos-torre-fuerte-da-candaira-42.6325--7.6911,Torre-Fuerte Da Candaira,42.632473,-7.6910812,O Saviñao,Lugo,Vilanova,-7.6910812,42.632473,España,castillos,España,o-savinao-lugo-espana,lugo
castillos-pazo-do-coton-42.9075--8.7387,Pazo Do Cotón,42.9075041,-8.7386517,Negreira,A Coruña,O Cotón,-8.7386517,42.9075041,España,castillos,España,negreira-a-coruna-espana,a-coruna
castillos-canon-del-rio-eume-43.3764--7.9906,Cañón Del Río Eume,43.3763925,-7.9906232,As Pontes De García Rodríguez,A Coruña,A Pereira,-7.9906232,43.3763925,España,castillos,España,as-pontes-de-garcia-rodriguez-a-coruna-espana,a-coruna
castillos-fuente-dos-bucraneos-de-tomonte-41.8863--7.2105,Fuente Dos Bucráneos De Tomonte,41.8863034,-7.2104906,Vilardevós,Ourense,Tomonte,-7.2104906,41.8863034,España,castillos,España,vilardevos-ourense-espana,ourense
